Code,Name,Latest_Date,Latest_Close,Daily_Change_Pct,Matched_Conditions,MA20,MA60,Volume_Ratio
002748,世龙实业,2026-08-06,11.0,2.33%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.38,10.92,1.44X
000998,隆平高科,2026-08-06,8.25,-0.36%,"量能: 放量 (1.79X) | 形态: 两连阴 (-1.99%, -1.08%) | 趋势: 高于MA20",8.18,8.19,1.79X
001330,博纳影业,2026-08-28,5.1,-0.20%,趋势: 高于MA20,5.07,5.47,0.67X
002350,北京科锐,2026-08-14,14.94,-0.66%,趋势: 高于MA20,14.80,14.96,0.47X
002272,川润股份,2026-08-14,15.12,0.80%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.75,19.33,0.80X
000633,合金投资,2026-08-14,5.19,0.00%,趋势: 高于MA20,4.99,5.16,0.74X
000020,深华发Ａ,2026-08-06,11.06,1.28%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.30,11.44,0.82X
603015,弘讯科技,2026-08-14,10.69,-0.47%,趋势: 高于MA20,10.01,11.22,0.76X
000789,万年青,2026-08-14,4.08,-0.73%,趋势: 高于MA20,4.03,4.12,0.61X
603191,望变电气,2026-08-06,14.04,-1.40%,趋势: 高于MA20,13.42,16.68,0.99X
605366,宏柏新材,2026-08-14,8.31,-0.84%,形态: 10日内有涨停 | 趋势: 高于MA20,7.62,9.93,0.72X
002083,孚日股份,2026-08-14,11.79,-0.17%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,11.20,10.97,0.84X
002799,环球印务,2026-08-14,6.79,-1.31%,趋势: 高于MA20,6.39,6.62,0.85X
000850,华茂股份,2026-08-14,4.08,0.74%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,4.02,3.91,0.83X
002094,青岛金王,2026-08-14,4.69,-1.26%,趋势: 高于MA20,4.59,4.71,0.97X
002297,博云新材,2026-08-14,18.96,1.99%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.46,22.30,0.85X
601118,海南橡胶,2026-08-28,6.67,2.77%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.74,5.35,0.94X
000663,永安林业,2026-08-06,5.45,1.87%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.04,5.52,0.80X
600027,华电国际,2026-08-06,4.69,-0.64%,"形态: 两连阴 (-1.65%, -1.26%)",4.71,4.91,1.04X
000753,漳州发展,2026-08-28,4.94,0.41%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.79,4.69,1.05X
002041,登海种业,2026-08-06,9.14,4.58%,"量能: 放量 (2.02X) | 形态: 两连阴 (-1.57%, -0.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",8.54,8.55,2.02X
002907,华森制药,2026-08-14,15.26,10.02%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.10,13.05,0.91X
603032,德新科技,2026-08-28,19.65,-1.06%,形态: 10日内有涨停 | 趋势: 高于MA20,19.12,21.19,0.73X
603177,德创环保,2026-08-28,11.02,1.19%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.95,9.22,0.98X
002707,众信旅游,2026-08-14,5.12,-0.97%,趋势: 高于MA20,5.06,5.47,0.86X
002365,永安药业,2026-08-06,12.91,1.25%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.24,11.66,1.37X
603890,春秋电子,2026-08-14,22.09,8.02%,量能: 放量 (2.42X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),18.78,23.00,2.42X
601997,贵阳银行,2026-08-06,5.64,-0.35%,"形态: 两连阴 (-2.72%, -1.05%) | 趋势: 高于MA20",5.56,5.64,0.76X
002283,天润工业,2026-08-14,9.08,-0.66%,趋势: 高于MA20,8.43,9.54,0.58X
600820,隧道股份,2026-08-06,5.43,-0.73%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.61%, -2.15%)",5.55,5.52,0.83X
002026,山东威达,2026-08-14,10.49,-0.66%,趋势: 高于MA20,10.01,11.05,0.69X
601686,友发集团,2026-08-06,5.23,0.19%,"形态: 两连阴 (-1.31%, -0.76%) | 趋势: 高于MA20",5.13,5.15,0.76X
603586,金麒麟,2026-08-06,13.35,0.68%,"形态: 两连阴 (-0.45%, -0.15%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",12.66,14.75,0.80X
600251,冠农股份,2026-08-06,9.61,2.45%,量能: 放量 (1.54X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.11,9.51,1.54X
000525,红太阳,2026-08-06,4.56,-0.87%,"形态: 两连阴 (-2.11%, -0.86%) | 趋势: 高于MA20",4.38,4.47,0.96X
600867,通化东宝,2026-08-06,8.11,-1.82%,趋势: 多头排列 (5>20>60),8.24,8.13,1.05X
605169,洪通燃气,2026-08-06,10.09,0.60%,"形态: 两连阴 (-0.30%, -0.89%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",9.63,10.41,0.81X
603028,赛福天,2026-08-14,6.92,0.29%,趋势: 高于MA20,6.44,7.01,0.82X
002561,徐家汇,2026-08-06,6.66,0.30%,"形态: 两连阴 (-0.74%, -1.04%) | 趋势: 高于MA20",6.48,6.79,0.96X
000695,滨海能源,2026-08-14,14.31,-0.56%,量能: 放量 (1.71X) | 形态: 10日内有涨停 | 趋势: 高于MA20,12.91,13.28,1.71X
002236,大华股份,2026-08-06,17.02,-0.93%,趋势: 高于MA20,16.63,16.77,0.59X
000685,中山公用,2026-08-06,11.01,-1.43%,趋势: 高于MA20,11.01,11.23,1.07X
002358,森源电气,2026-08-28,5.51,0.55%,动量: 突破转强 (阳线上穿5/10),5.55,5.57,0.95X
603035,常熟汽饰,2026-08-14,11.01,0.00%,趋势: 高于MA20,10.95,11.26,0.73X
600821,金开新能,2026-08-06,6.47,-2.56%,趋势: 高于MA20,6.39,6.92,0.92X
600714,金瑞矿业,2026-08-28,19.12,10.01%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.69,18.28,1.30X
600560,金自天正,2026-08-14,11.11,-0.09%,趋势: 高于MA20,10.71,11.33,0.80X
002761,浙江建投,2026-08-06,7.25,-0.68%,"形态: 两连阴 (-2.12%, -1.08%) | 趋势: 高于MA20",7.08,7.30,0.94X
002818,富森美,2026-08-06,10.82,0.00%,趋势: 高于MA20,10.72,10.94,0.70X
002892,科力尔,2026-08-14,9.44,-0.63%,趋势: 高于MA20,9.42,9.84,0.94X
600655,豫园股份,2026-08-06,4.61,-0.86%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,4.49,4.47,0.99X
002185,华天科技,2026-08-06,17.26,4.04%,动量: 突破转强 (阳线上穿5/10),18.74,18.78,1.25X
601001,晋控煤业,2026-08-28,18.39,-2.02%,趋势: 高于MA20,17.33,18.03,0.88X
002033,丽江股份,2026-08-28,9.18,0.55%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.90,8.59,0.88X
002196,方正电机,2026-08-14,11.15,0.09%,趋势: 高于MA20,10.58,12.19,0.85X
603095,越剑智能,2026-08-14,14.94,10.01%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.57,15.14,1.13X
002757,南兴股份,2026-08-14,18.01,3.27%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.50,19.19,1.11X
600810,神马股份,2026-08-06,6.43,0.94%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.20,6.33,1.07X
603385,惠达卫浴,2026-08-14,5.39,0.19%,趋势: 高于MA20,5.03,5.23,0.88X
002946,新乳业,2026-08-06,16.8,-2.89%,趋势: 高于MA20,16.10,16.17,0.75X
002248,华东数控,2026-08-14,11.78,0.34%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.14,9.25,1.37X
000862,银星能源,2026-08-28,5.29,0.38%,动量: 突破转强 (阳线上穿5/10),5.43,5.34,0.86X
002228,合兴包装,2026-08-14,3.07,-1.29%,趋势: 高于MA20,3.05,3.14,0.82X
601155,新城控股,2026-08-06,11.14,1.83%,趋势: 高于MA20,11.11,11.64,1.23X
600548,深高速,2026-08-06,8.42,-0.71%,"形态: 两连阴 (-2.28%, -1.05%)",8.57,8.63,0.75X
002511,中顺洁柔,2026-08-14,7.03,-1.95%,"形态: 两连阴 (-0.14%, -1.10%)",7.23,7.09,1.22X
000919,金陵药业,2026-08-06,6.34,0.16%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.25,6.25,0.97X
002538,司尔特,2026-08-06,6.95,1.46%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.29,6.22,0.73X
002639,雪人集团,2026-08-14,12.16,-0.57%,趋势: 高于MA20,12.02,13.32,0.93X
002299,圣农发展,2026-08-06,16.63,-0.06%,趋势: 高于MA20,16.23,16.41,0.72X
600668,尖峰集团,2026-08-06,7.33,0.41%,"形态: 两连阴 (-0.41%, -0.95%) | 趋势: 高于MA20",7.20,7.56,1.02X
600674,川投能源,2026-08-06,15.01,0.20%,"形态: 两连阴 (-2.10%, -2.54%)",15.73,15.15,0.70X
600153,建发股份,2026-08-06,8.71,-1.02%,"形态: 两连阴 (-3.07%, -0.56%)",8.72,9.01,1.08X
600857,宁波中百,2026-08-28,20.02,-1.72%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,19.19,18.08,0.72X
002809,红墙股份,2026-08-06,8.1,1.76%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.47,8.33,0.84X
600710,苏美达,2026-08-06,10.72,-1.20%,趋势: 高于MA20,10.61,10.85,0.76X
002918,蒙娜丽莎,2026-08-14,9.97,-0.40%,趋势: 高于MA20,9.37,10.63,0.73X
002369,卓翼科技,2026-08-06,6.27,10.00%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.31,5.88,1.15X
002893,京能热力,2026-08-06,9.79,0.62%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.50,10.31,0.93X
600195,中牧股份,2026-08-06,6.54,0.31%,"形态: 两连阴 (-1.36%, -0.46%) | 趋势: 高于MA20",6.45,6.51,0.63X
603339,四方科技,2026-08-14,13.74,-0.36%,趋势: 高于MA20,12.71,13.37,0.63X
002016,世荣兆业,2026-08-28,4.75,2.15%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.53,4.34,1.15X
601116,三江购物,2026-08-28,11.06,2.60%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),10.73,10.42,1.14X
600977,中国电影,2026-08-06,12.6,-0.79%,趋势: 高于MA20,12.47,13.56,1.40X
600746,江苏索普,2026-08-06,6.6,-0.15%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.60%, -0.75%) | 趋势: 高于MA20",6.28,6.20,0.90X
605228,神通科技,2026-08-14,11.13,-0.80%,"形态: 两连阴 (-0.62%, -0.36%) | 趋势: 高于MA20",10.74,12.51,0.69X
600517,国网英大,2026-08-06,5.07,-1.36%,"形态: 两连阴 (-1.15%, -0.77%) | 趋势: 高于MA20",4.95,5.07,0.92X
002416,爱施德,2026-08-06,9.72,-1.22%,"形态: 两连阴 (-2.86%, -0.20%) | 趋势: 高于MA20",9.35,10.12,0.82X
605050,福然德,2026-08-14,10.66,-0.19%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,10.43,10.33,0.56X
600731,湖南海利,2026-08-06,5.78,-0.52%,趋势: 高于MA20,5.52,5.58,0.86X
603277,银都股份,2026-08-14,11.34,-9.21%,量能: 放量 (1.53X) | 形态: 10日内有涨停 | 趋势: 高于MA20,10.68,10.82,1.53X
603878,武进不锈,2026-08-28,5.15,1.38%,"形态: 两连阴 (-0.58%, -0.78%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.03,5.17,1.02X
000955,欣龙控股,2026-08-28,4.29,0.23%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.24,4.22,0.69X
002478,常宝股份,2026-08-14,6.24,0.00%,趋势: 高于MA20,6.17,6.53,0.84X
600769,祥龙电业,2026-08-06,14.75,1.79%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.37,17.19,0.94X
600573,惠泉啤酒,2026-08-06,9.69,-0.51%,"形态: 两连阴 (-1.81%, -0.41%) | 趋势: 高于MA20",9.36,10.77,0.72X
600590,泰豪科技,2026-08-14,8.6,-0.12%,"形态: 两连阴 (-0.34%, -1.94%) | 趋势: 高于MA20",8.21,10.25,0.61X
600468,百利电气,2026-08-14,6.14,0.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,5.93,5.88,0.61X
000803,山高环能,2026-08-14,7.08,-0.98%,趋势: 高于MA20,6.80,7.07,0.75X
600616,金枫酒业,2026-08-06,4.16,0.73%,"形态: 两连阴 (-1.42%, -1.20%) | 趋势: 高于MA20",4.01,4.19,0.68X
002636,金安国纪,2026-08-28,73.18,5.43%,量能: 放量 (1.68X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),63.71,79.81,1.68X
000407,胜利股份,2026-08-28,4.22,1.20%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.11,3.96,0.93X
600698,湖南天雁,2026-08-06,6.58,-1.05%,形态: 10日内有涨停 | 趋势: 高于MA20,6.20,6.45,0.72X
600419,天润乳业,2026-08-28,8.92,2.41%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.81,8.21,1.26X
002646,天佑德酒,2026-08-06,6.82,0.00%,"形态: 两连阴 (-1.43%, -1.02%) | 趋势: 高于MA20",6.66,6.94,0.87X
002725,跃岭股份,2026-08-28,11.48,0.35%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),11.44,11.76,1.13X
000922,佳电股份,2026-08-14,11.72,-0.42%,趋势: 高于MA20,11.21,12.42,0.76X
600611,大众交通,2026-08-06,4.89,4.26%,量能: 放量 (2.62X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.04,4.29,2.62X
603230,内蒙新华,2026-08-06,9.1,-0.11%,"形态: 两连阴 (-0.11%, -0.44%) | 趋势: 高于MA20",8.88,9.36,0.70X
000042,中洲控股,2026-08-06,8.41,1.20%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.02,8.81,1.15X
603348,文灿股份,2026-08-06,14.43,-0.96%,形态: 10日内有涨停 | 趋势: 高于MA20,13.68,14.84,0.81X
600733,北汽蓝谷,2026-08-28,5.14,0.59%,动量: 突破转强 (阳线上穿5/10),5.35,5.24,0.81X
601890,亚星锚链,2026-08-06,8.49,-0.82%,"形态: 两连阴 (-1.49%, -0.58%) | 趋势: 高于MA20",8.32,8.72,0.89X
601212,白银有色,2026-08-28,7.63,5.97%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.94,5.43,1.20X
002300,太阳电缆,2026-08-06,7.26,-1.76%,形态: 10日内有涨停 | 趋势: 高于MA20,6.64,7.53,0.74X
002291,遥望科技,2026-08-06,5.7,-3.39%,形态: 10日内有涨停 | 趋势: 高于MA20,5.02,5.38,1.12X
603887,城地香江,2026-08-06,9.52,-1.45%,趋势: 高于MA20,8.75,10.54,0.93X
000932,华菱钢铁,2026-08-28,3.77,1.34%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.70,3.68,1.09X
603330,天洋新材,2026-08-06,7.59,5.42%,量能: 放量 (1.51X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),6.83,7.49,1.51X
000429,粤高速Ａ,2026-08-06,14.19,-0.07%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.92%, -0.98%)",14.31,13.87,0.83X
600805,悦达投资,2026-08-06,4.4,0.00%,趋势: 高于MA20,4.25,4.44,0.67X
000566,海南海药,2026-08-28,5.04,-0.20%,形态: 10日内有涨停,5.44,5.02,0.83X
603329,上海雅仕,2026-08-06,10.03,1.93%,"形态: 两连阴 (-1.30%, -0.40%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",9.59,9.99,0.81X
600151,航天机电,2026-08-14,10.79,-2.35%,趋势: 高于MA20,10.01,11.16,1.22X
605266,健之佳,2026-08-06,16.36,0.55%,"形态: 两连阴 (-2.19%, -1.51%) | 趋势: 高于MA20",16.24,16.86,0.78X
600116,三峡水利,2026-08-06,6.5,-0.91%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.77%, -1.65%) | 趋势: 高于MA20",6.37,6.33,0.95X
600528,中铁工业,2026-08-06,7.21,-0.55%,"形态: 两连阴 (-1.74%, -1.36%) | 趋势: 高于MA20",7.12,7.15,0.84X
001216,华瓷股份,2026-08-06,14.01,-1.20%,趋势: 高于MA20,13.64,15.21,1.07X
000800,一汽解放,2026-08-06,6.24,-2.04%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.23%, -1.24%)",6.31,6.18,1.03X
000553,安道麦A,2026-08-06,5.5,2.61%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.33,5.83,1.28X
603989,艾华集团,2026-08-06,27.92,2.50%,形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10),29.33,34.33,1.06X
600648,外高桥,2026-08-06,9.06,1.68%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.61,8.88,0.93X
000421,南京公用,2026-08-06,5.4,-0.37%,趋势: 高于MA20,5.31,5.50,0.94X
600490,鹏欣资源,2026-08-28,8.15,5.71%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.27,6.70,1.35X
601669,中国电建,2026-08-06,4.81,-0.82%,"形态: 两连阴 (-1.01%, -0.82%) | 趋势: 高于MA20",4.79,5.01,0.84X
603317,天味食品,2026-08-06,14.27,-3.78%,趋势: 高于MA20,14.08,14.21,1.08X
600522,中天科技,2026-08-28,35.04,-2.88%,趋势: 高于MA20,33.20,41.83,1.13X
601121,宝地矿业,2026-08-06,7.02,-0.43%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,6.70,6.51,1.11X
002588,史丹利,2026-08-06,8.69,-0.80%,"形态: 两连阴 (-2.12%, -0.34%) | 趋势: 高于MA20",8.59,8.78,1.00X
000410,沈阳机床,2026-08-06,4.88,-0.81%,趋势: 高于MA20,4.72,5.05,0.92X
600897,厦门空港,2026-08-28,14.87,1.29%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),14.73,14.82,1.15X
600084,中信尼雅,2026-08-28,4.32,1.41%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.20,4.20,1.38X
600872,中炬高新,2026-08-06,19.26,-2.33%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-1.78%, -0.55%) | 趋势: 高于MA20",19.00,18.69,0.94X
600876,凯盛新能,2026-08-06,7.03,0.57%,"形态: 两连阴 (-0.85%, -0.14%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",6.63,7.78,0.77X
002171,楚江新材,2026-08-14,9.83,2.82%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.44,11.70,1.14X
600218,全柴动力,2026-08-14,7.58,0.00%,趋势: 高于MA20,7.43,7.71,0.71X
603311,金海高科,2026-08-28,27.51,-0.86%,"形态: 两连阴 (-0.71%, -0.18%)",28.83,30.87,0.69X
000911,广农糖业,2026-08-06,4.48,1.36%,量能: 放量 (1.58X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.13,4.66,1.58X
002381,双箭股份,2026-08-06,5.36,1.13%,"形态: 两连阴 (-0.74%, -0.93%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",5.19,5.52,0.81X
603221,爱丽家居,2026-08-28,29.1,1.57%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),22.98,15.39,1.04X
002091,江苏国泰,2026-08-06,7.7,-1.28%,"形态: 两连阴 (-2.37%, -0.38%) | 趋势: 高于MA20",7.59,7.92,0.87X
600869,远东股份,2026-08-14,16.48,4.24%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),15.07,23.34,1.18X
000703,恒逸石化,2026-08-14,16.78,-0.30%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.00%, -1.87%) | 趋势: 高于MA20",16.22,14.54,0.64X
603817,海峡环保,2026-08-28,5.81,1.75%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),5.70,5.59,1.36X
002825,纳尔股份,2026-08-14,9.3,0.00%,趋势: 高于MA20,8.22,8.84,0.63X
000338,潍柴动力,2026-08-28,27.64,2.41%,量能: 放量 (1.74X),29.20,28.38,1.74X
000546,金圆股份,2026-08-28,4.86,1.04%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.73,4.74,1.11X
002357,富临运业,2026-08-14,10.43,0.38%,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),8.86,9.39,1.50X
000877,天山股份,2026-08-06,3.84,1.05%,"形态: 两连阴 (-0.78%, -0.78%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",3.71,3.96,1.36X
002492,恒基达鑫,2026-08-14,5.58,0.90%,趋势: 高于MA20,5.32,5.62,1.02X
002180,纳思达,2026-08-06,19.69,10.00%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),16.75,16.14,0.66X
600620,天宸股份,2026-08-06,4.25,0.47%,"形态: 两连阴 (-0.47%, -0.24%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",4.04,4.37,0.84X
600327,大东方,2026-08-06,3.61,0.28%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,3.53,3.51,1.11X
603998,方盛制药,2026-08-06,9.41,-0.42%,"形态: 两连阴 (-0.21%, -0.94%)",9.53,9.67,0.83X
002101,广东鸿图,2026-08-06,8.89,-1.00%,"形态: 两连阴 (-0.87%, -0.99%) | 趋势: 高于MA20",8.89,9.01,0.95X
601577,长沙银行,2026-08-06,9.34,0.32%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.78%, -1.38%)",9.34,9.29,0.86X
002627,三峡旅游,2026-08-06,6.38,-0.62%,趋势: 高于MA20,5.95,6.31,0.72X
600338,西藏珠峰,2026-08-28,14.38,3.16%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),13.69,14.37,1.30X
603836,海程邦达,2026-08-06,8.75,0.81%,"形态: 两连阴 (-0.11%, -0.57%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",8.38,10.22,0.72X
001391,国货航,2026-08-06,4.25,-1.62%,"形态: 两连阴 (-1.37%, -0.23%)",4.28,4.60,1.09X
603071,物产环能,2026-08-06,11.98,0.00%,"形态: 两连阴 (-1.23%, -0.17%) | 趋势: 高于MA20",11.88,12.41,1.18X
603806,福斯特,2026-08-06,15.04,-1.31%,趋势: 高于MA20,14.37,15.92,0.86X
000833,粤桂股份,2026-08-06,20.37,0.10%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),19.63,22.67,1.10X
002548,金新农,2026-08-28,4.34,1.17%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),4.11,3.99,1.08X
601969,海南矿业,2026-08-28,9.79,2.94%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),9.34,8.86,1.27X
601811,新华文轩,2026-08-06,12.02,-1.96%,"形态: 两连阴 (-2.21%, -0.97%)",12.17,12.24,0.97X
600535,天士力,2026-08-06,15.49,-1.46%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.31%, -0.82%)",15.60,14.59,1.13X
002815,崇达技术,2026-08-06,12.44,1.06%,动量: 突破转强 (阳线上穿5/10),13.07,15.71,1.06X
000796,凯撒旅业,2026-08-28,4.32,1.65%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),3.94,3.91,1.11X
002879,长缆科技,2026-08-28,16.45,0.67%,"形态: 两连阴 (-0.12%, -0.49%) | 动量: 突破转强 (阳线上穿5/10)",17.20,15.36,0.84X
600817,宇通重工,2026-08-14,9.31,-0.96%,趋势: 高于MA20,9.22,9.22,0.80X
000949,新乡化纤,2026-08-14,6.3,-0.79%,"形态: 两连阴 (-0.31%, -2.01%) | 趋势: 高于MA20",6.09,6.55,0.76X
002820,桂发祥,2026-08-28,10.17,2.31%,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,9.81,9.09,0.73X
601086,国芳集团,2026-08-06,7.85,-1.01%,形态: 10日内有涨停 | 趋势: 高于MA20,7.29,7.42,0.60X
000598,兴蓉环境,2026-08-28,7.2,0.70%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),7.17,6.98,1.06X
603170,宝立食品,2026-08-06,13.01,-0.91%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,12.39,12.18,0.66X
603045,福达合金,2026-08-14,53.59,-0.74%,形态: 10日内有涨停 | 趋势: 高于MA20,51.74,67.13,1.10X
605001,威奥股份,2026-08-14,5.61,0.00%,趋势: 高于MA20,5.28,5.72,0.58X
601865,福莱特,2026-08-06,10.68,-2.29%,形态: 10日内有涨停 | 趋势: 高于MA20,9.79,10.69,0.76X
605299,舒华体育,2026-08-28,13.02,1.01%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),12.61,13.02,1.16X
601838,成都银行,2026-08-06,17.97,0.45%,"形态: 两连阴 (-2.17%, -1.00%)",18.33,18.61,0.62X
600335,国机汽车,2026-08-06,5.13,-1.35%,"形态: 两连阴 (-1.87%, -0.76%) | 趋势: 高于MA20",5.10,5.25,1.05X
605151,西上海,2026-08-14,18.8,1.90%,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),17.12,18.79,1.18X
600011,华能国际,2026-08-06,7.01,-1.54%,"形态: 两连阴 (-1.10%, -1.25%)",7.10,7.57,1.14X
000848,承德露露,2026-08-06,8.87,-1.33%,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.80%, -0.55%) | 趋势: 高于MA20",8.51,8.22,0.79X
002264,新 华 都,2026-08-14,6.59,-0.75%,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,6.40,6.29,0.98X
