代码,信号日期,信号价格,当前价格,当前收益%,最高收益%,是否获利,持有天数,触发条件
000592,2026-07-03,6.98,5.8,-16.91,-7.45,0,8,量能: 放量 (2.02X) | 形态: 10日内有涨停
000592,2026-07-01,7.05,5.8,-17.73,10.07,0,10,动量: 突破转强 (阳线上穿5/10)
000592,2026-07-07,6.14,5.8,-5.54,-0.49,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-10.05%, -7.45%)"
000592,2026-07-13,5.69,5.8,1.93,1.93,1,2,形态: 10日内有涨停
003003,2026-07-09,10.03,10.43,3.99,3.99,1,4,"形态: 两连阴 (-2.40%, -1.38%)"
003003,2026-07-03,10.55,10.43,-1.14,-1.14,0,8,动量: 突破转强 (阳线上穿5/10)
000823,2026-07-09,19.19,15.88,-17.25,-5.94,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-3.74%, -4.35%)"
000823,2026-07-03,22.19,15.88,-28.44,-9.55,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
000823,2026-07-01,26.0,15.88,-38.92,-10.0,0,10,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-8.85%, -1.12%) | 趋势: 高于MA20"
000823,2026-07-07,19.32,15.88,-17.81,-0.67,0,6,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.17%, -9.55%)"
000890,2026-07-09,7.08,7.06,-0.28,4.24,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-5.05%, -1.12%)"
000890,2026-07-10,7.38,7.06,-4.34,-4.34,0,3,形态: 10日内有涨停
000890,2026-07-03,8.12,7.06,-13.05,-7.27,0,8,量能: 放量 (1.53X) | 形态: 10日内有涨停
000890,2026-07-07,7.15,7.06,-1.26,3.22,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-9.98%, -7.27%)"
000890,2026-07-13,6.82,7.06,3.52,3.52,1,2,形态: 10日内有涨停
002067,2026-07-09,4.05,4.0,-1.23,0.74,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-5.49%, -7.07%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
002067,2026-07-10,4.08,4.0,-1.96,-1.96,0,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002067,2026-07-03,4.2,4.0,-4.76,-0.24,0,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002067,2026-07-07,3.96,4.0,1.01,3.03,1,6,形态: 10日内有涨停
002067,2026-07-13,3.95,4.0,1.27,1.27,1,2,形态: 10日内有涨停
002863,2026-07-09,4.21,4.18,-0.71,2.14,0,2,"形态: 两连阴 (-2.91%, -2.08%)"
002863,2026-07-10,4.3,4.18,-2.79,-2.79,0,1,"形态: 两连阴 (-2.08%, -0.71%)"
002863,2026-07-03,4.51,4.18,-7.32,-1.11,0,6,动量: 突破转强 (阳线上穿5/10)
002863,2026-07-01,4.35,4.18,-3.91,3.68,0,8,"形态: 两连阴 (-0.93%, -0.70%)"
002666,2026-07-09,3.82,3.99,4.45,4.45,1,4,"形态: 两连阴 (-3.22%, -1.28%)"
002666,2026-07-03,4.07,3.99,-1.97,-0.74,0,8,动量: 突破转强 (阳线上穿5/10)
600773,2026-07-09,13.41,11.12,-17.08,-9.02,0,4,量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10)
600773,2026-07-10,12.2,11.12,-8.85,-6.07,0,3,量能: 放量 (1.53X)
600773,2026-07-07,12.27,11.12,-9.37,9.29,0,6,"形态: 两连阴 (-0.54%, -2.24%)"
603328,2026-07-09,11.16,9.62,-13.8,-2.42,0,4,"形态: 两连阴 (-3.90%, -7.36%)"
000417,2026-07-09,8.24,6.58,-20.15,-5.58,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-4.36%, -2.47%) | 趋势: 高于MA20"
000417,2026-07-10,7.78,6.58,-15.42,-9.0,0,3,量能: 放量 (2.00X) | 形态: 10日内有涨停
000417,2026-07-03,8.32,6.58,-20.91,-0.96,0,8,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
000417,2026-07-01,9.0,6.58,-26.89,-4.67,0,10,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000417,2026-07-07,7.68,6.58,-14.32,7.29,0,6,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-3.03%, -3.49%)"
000417,2026-07-13,7.08,6.58,-7.06,-3.53,0,2,形态: 10日内有涨停
600429,2026-07-10,4.13,4.33,4.84,4.84,1,3,动量: 突破转强 (阳线上穿5/10)
600429,2026-07-13,4.14,4.33,4.59,4.59,1,2,动量: 突破转强 (阳线上穿5/10)
600158,2026-07-09,6.34,6.23,-1.74,3.15,0,2,"形态: 两连阴 (-3.01%, -1.24%)"
600158,2026-07-10,6.54,6.23,-4.74,-4.74,0,1,"形态: 两连阴 (-1.24%, -0.47%)"
600158,2026-07-01,6.85,6.23,-9.05,-0.58,0,8,"形态: 两连阴 (-0.59%, -0.44%)"
600158,2026-07-07,6.45,6.23,-3.41,1.4,0,4,"形态: 两连阴 (-0.15%, -2.21%)"
002575,2026-07-07,4.64,4.69,1.08,4.96,1,6,"形态: 两连阴 (-2.78%, -10.00%)"
002541,2026-07-09,18.87,20.96,11.08,11.08,1,4,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002541,2026-07-10,19.66,20.96,6.61,6.61,1,3,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002541,2026-07-03,18.3,20.96,14.54,14.54,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002541,2026-07-01,17.57,20.96,19.29,19.29,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002541,2026-07-07,18.1,20.96,15.8,15.8,1,6,趋势: 高于MA20
002541,2026-07-13,19.89,20.96,5.38,5.38,1,2,量能: 放量 (1.60X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002749,2026-07-03,8.16,8.0,-1.96,1.1,0,6,动量: 突破转强 (阳线上穿5/10)
600353,2026-07-09,40.88,37.15,-9.12,3.23,0,4,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-10.00%, -8.65%)"
600353,2026-07-10,42.2,37.15,-11.97,-2.18,0,3,形态: 10日内有涨停
600353,2026-07-03,44.53,37.15,-16.57,1.5,0,8,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-6.14%, -1.17%) | 趋势: 高于MA20"
600353,2026-07-01,42.8,37.15,-13.2,5.61,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600353,2026-07-07,40.68,37.15,-8.68,3.74,0,6,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20
600353,2026-07-13,38.19,37.15,-2.72,8.09,0,2,形态: 10日内有涨停
001217,2026-07-09,8.56,8.63,0.82,0.82,1,4,"形态: 两连阴 (-2.90%, -1.61%)"
001217,2026-07-01,9.15,8.63,-5.68,0.66,0,10,"量能: 放量 (1.78X) | 形态: 两连阴 (-0.70%, -1.52%) | 动量: 突破转强 (阳线上穿5/10)"
001217,2026-07-07,8.71,8.63,-0.92,-0.92,0,6,"形态: 两连阴 (-2.28%, -0.33%)"
603112,2026-07-09,16.21,15.02,-7.34,-1.48,0,4,"形态: 两连阴 (-2.85%, -0.62%)"
603112,2026-07-03,17.31,15.02,-13.23,-4.85,0,8,"形态: 两连阴 (-0.18%, -1.14%) | 动量: 突破转强 (阳线上穿5/10)"
601156,2026-07-09,16.42,16.7,1.71,1.71,1,2,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.90%, -2.29%)"
601156,2026-07-10,16.46,16.7,1.46,1.46,1,1,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-2.29%, -3.58%)"
601156,2026-07-03,17.8,16.7,-6.18,0.84,0,6,趋势: 高于MA20
601156,2026-07-01,17.33,16.7,-3.64,3.58,0,8,量能: 放量 (1.91X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601156,2026-07-07,17.43,16.7,-4.19,-2.29,0,4,趋势: 高于MA20
002492,2026-07-09,5.21,5.34,2.5,2.5,1,4,"形态: 两连阴 (-2.57%, -2.45%)"
002492,2026-07-03,5.64,5.34,-5.32,-3.37,0,8,动量: 突破转强 (阳线上穿5/10)
002492,2026-07-01,5.49,5.34,-2.73,2.73,0,10,"形态: 两连阴 (-1.99%, -0.18%)"
002043,2026-07-10,11.01,11.39,3.45,3.45,1,3,"形态: 两连阴 (-4.85%, -3.40%)"
002043,2026-07-03,11.55,11.39,-1.39,1.82,0,8,动量: 突破转强 (阳线上穿5/10)
002043,2026-07-01,11.22,11.39,1.52,4.81,1,10,"形态: 两连阴 (-1.33%, -0.27%)"
002043,2026-07-07,11.76,11.39,-3.15,-3.15,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
601002,2026-07-09,4.3,4.85,12.79,12.79,1,2,"形态: 两连阴 (-2.22%, -1.59%)"
601002,2026-07-10,4.41,4.85,9.98,9.98,1,1,"形态: 两连阴 (-1.59%, -0.92%) | 动量: 突破转强 (阳线上穿5/10)"
601002,2026-07-03,4.57,4.85,6.13,6.13,1,6,动量: 突破转强 (阳线上穿5/10)
002651,2026-07-09,7.37,7.37,0.0,2.58,0,4,"形态: 两连阴 (-2.86%, -1.74%)"
002651,2026-07-10,7.56,7.37,-2.51,-2.51,0,3,动量: 突破转强 (阳线上穿5/10)
002651,2026-07-03,7.92,7.37,-6.94,-3.03,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002651,2026-07-13,7.11,7.37,3.66,3.66,1,2,量能: 放量 (1.55X)
000913,2026-07-03,10.59,10.38,-1.98,-0.85,0,6,动量: 突破转强 (阳线上穿5/10)
000913,2026-07-01,10.41,10.38,-0.29,1.73,0,8,"形态: 两连阴 (-0.19%, -1.06%)"
002105,2026-07-09,4.9,4.89,-0.2,2.86,0,2,"形态: 两连阴 (-3.88%, -1.21%)"
002105,2026-07-10,5.04,4.89,-2.98,-2.98,0,1,动量: 突破转强 (阳线上穿5/10)
002105,2026-07-03,5.21,4.89,-6.14,-1.15,0,6,动量: 突破转强 (阳线上穿5/10)
603277,2026-07-09,10.18,10.12,-0.59,2.06,0,2,"形态: 两连阴 (-3.22%, -1.62%)"
603277,2026-07-10,10.39,10.12,-2.6,-2.6,0,1,"形态: 两连阴 (-1.62%, -1.55%) | 趋势: 高于MA20"
603277,2026-07-03,10.84,10.12,-6.64,0.18,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603277,2026-07-07,10.51,10.12,-3.71,-1.14,0,4,趋势: 高于MA20
002846,2026-07-09,9.94,9.49,-4.53,-0.6,0,2,"形态: 两连阴 (-1.52%, -3.18%)"
002846,2026-07-10,9.88,9.49,-3.95,-3.95,0,1,"形态: 两连阴 (-3.18%, -1.09%)"
002264,2026-07-09,5.78,6.15,6.4,6.4,1,4,"形态: 两连阴 (-2.65%, -0.17%)"
002264,2026-07-10,5.93,6.15,3.71,3.71,1,3,"形态: 两连阴 (-0.17%, -1.37%) | 动量: 突破转强 (阳线上穿5/10)"
002264,2026-07-03,6.04,6.15,1.82,1.82,1,8,动量: 突破转强 (阳线上穿5/10)
002795,2026-07-09,6.36,6.2,-2.52,1.42,0,4,"形态: 两连阴 (-4.50%, -1.10%)"
002795,2026-07-01,7.24,6.2,-14.36,-0.14,0,10,"量能: 放量 (1.66X) | 形态: 两连阴 (-0.44%, -2.05%) | 动量: 突破转强 (阳线上穿5/10)"
002795,2026-07-07,6.36,6.2,-2.52,1.42,0,6,"形态: 两连阴 (-5.12%, -2.92%)"
600215,2026-07-09,5.96,5.86,-1.68,0.84,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-7.41%, -4.71%)"
600215,2026-07-10,6.01,5.86,-2.5,-2.5,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-4.71%, -1.81%)"
600215,2026-07-03,6.25,5.86,-6.24,10.08,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600215,2026-07-07,6.37,5.86,-8.01,-4.71,0,6,形态: 10日内有涨停 | 趋势: 高于MA20
600215,2026-07-13,5.72,5.86,2.45,2.45,1,2,形态: 10日内有涨停
002212,2026-07-10,5.78,5.62,-2.77,-2.77,0,1,动量: 突破转强 (阳线上穿5/10)
002212,2026-07-03,5.74,5.62,-2.09,0.7,0,6,"形态: 两连阴 (-2.17%, -2.22%)"
600143,2026-07-09,15.12,14.72,-2.65,0.6,0,2,"形态: 10日内有涨停 | 形态: 两连阴 (-4.83%, -4.10%)"
600143,2026-07-10,15.21,14.72,-3.22,-3.22,0,1,形态: 10日内有涨停
600143,2026-07-03,17.01,14.72,-13.46,-5.0,0,6,量能: 放量 (1.91X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600143,2026-07-07,15.38,14.72,-4.29,-1.11,0,4,形态: 10日内有涨停
603505,2026-07-09,17.12,15.98,-6.66,-2.39,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-4.45%, -7.55%)"
603505,2026-07-10,16.71,15.98,-4.37,-3.23,0,3,"形态: 10日内有涨停 | 形态: 两连阴 (-7.55%, -4.25%)"
603505,2026-07-03,22.14,15.98,-27.82,-8.58,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
603505,2026-07-01,22.17,15.98,-27.92,10.01,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603505,2026-07-07,19.34,15.98,-17.37,-7.55,0,6,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-9.23%, -8.58%)"
603505,2026-07-13,15.82,15.98,1.01,2.21,1,2,"形态: 10日内有涨停 | 形态: 两连阴 (-4.25%, -2.39%)"
600226,2026-07-09,8.48,7.35,-13.33,-3.18,0,4,"形态: 两连阴 (-1.82%, -0.46%)"
600226,2026-07-10,8.21,7.35,-10.48,-6.33,0,3,"形态: 两连阴 (-0.46%, -1.05%)"
600226,2026-07-03,9.2,7.35,-20.11,-4.67,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600226,2026-07-01,9.68,7.35,-24.07,-0.52,0,10,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600226,2026-07-07,8.61,7.35,-14.63,-0.46,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-4.47%, -4.67%)"
600226,2026-07-13,7.55,7.35,-2.65,1.85,0,2,"形态: 两连阴 (-1.05%, -3.18%)"
603817,2026-07-10,5.36,5.61,4.66,4.66,1,3,动量: 突破转强 (阳线上穿5/10)
603817,2026-07-03,5.42,5.61,3.51,3.51,1,8,动量: 突破转强 (阳线上穿5/10)
603817,2026-07-01,5.3,5.61,5.85,5.85,1,10,"形态: 两连阴 (-0.19%, -1.73%)"
603095,2026-07-09,13.02,13.02,0.0,2.53,0,4,"形态: 两连阴 (-3.78%, -2.37%)"
603095,2026-07-10,13.35,13.02,-2.47,-2.47,0,3,"形态: 两连阴 (-2.37%, -1.21%)"
603095,2026-07-03,14.75,13.02,-11.73,-4.88,0,8,"形态: 两连阴 (-0.14%, -0.91%)"
000712,2026-07-09,8.49,8.28,-2.47,0.82,0,2,"形态: 两连阴 (-3.80%, -1.74%)"
000712,2026-07-03,9.05,8.28,-8.51,-1.22,0,6,趋势: 高于MA20
000712,2026-07-01,9.21,8.28,-10.1,-1.74,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002413,2026-07-09,8.99,8.26,-8.12,7.01,0,4,"形态: 两连阴 (-3.97%, -3.35%)"
002413,2026-07-10,9.62,8.26,-14.14,-9.98,0,3,量能: 放量 (2.04X) | 动量: 突破转强 (阳线上穿5/10)
002413,2026-07-03,9.97,8.26,-17.15,-3.51,0,8,动量: 突破转强 (阳线上穿5/10)
002413,2026-07-01,10.09,8.26,-18.14,-1.19,0,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600724,2026-07-09,5.28,5.21,-1.33,2.84,0,2,形态: 10日内有涨停
600724,2026-07-10,5.43,5.21,-4.05,-4.05,0,1,量能: 放量 (1.52X) | 形态: 10日内有涨停 | 动量: 突破转强 (阳线上穿5/10)
600724,2026-07-03,5.5,5.21,-5.27,-0.36,0,6,形态: 10日内有涨停
600724,2026-07-01,5.58,5.21,-6.63,-1.43,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-5.45%, -2.50%)"
600724,2026-07-07,5.22,5.21,-0.19,4.02,0,4,形态: 10日内有涨停
000739,2026-07-09,17.84,20.47,14.74,14.74,1,4,"形态: 两连阴 (-2.33%, -1.33%) | 趋势: 高于MA20"
000739,2026-07-10,18.0,20.47,13.72,13.72,1,3,趋势: 高于MA20
000739,2026-07-03,18.24,20.47,12.23,12.23,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000739,2026-07-01,17.19,20.47,19.08,19.08,1,10,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
000739,2026-07-07,18.03,20.47,13.53,13.53,1,6,趋势: 高于MA20
000739,2026-07-13,18.19,20.47,12.53,12.53,1,2,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600961,2026-07-09,27.65,24.76,-10.45,-4.09,0,4,"形态: 两连阴 (-1.23%, -6.16%)"
600961,2026-07-03,29.99,24.76,-17.44,-5.14,0,8,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20
600961,2026-07-01,35.3,24.76,-29.86,-7.39,0,10,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.55%, -4.06%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600961,2026-07-07,28.1,24.76,-11.89,-1.6,0,6,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-8.26%, -5.14%)"
600099,2026-07-09,8.09,7.99,-1.24,3.09,0,2,"形态: 两连阴 (-3.99%, -1.59%)"
600099,2026-07-10,8.34,7.99,-4.2,-4.2,0,1,动量: 突破转强 (阳线上穿5/10)
600099,2026-07-03,8.61,7.99,-7.2,-1.05,0,6,动量: 突破转强 (阳线上穿5/10)
000678,2026-07-09,8.09,8.1,0.12,4.7,1,4,"形态: 两连阴 (-4.90%, -3.28%)"
000678,2026-07-10,8.47,8.1,-4.37,-4.37,0,3,"形态: 两连阴 (-3.28%, -2.06%)"
000678,2026-07-03,9.59,8.1,-15.54,-6.36,0,8,量能: 放量 (1.76X) | 动量: 突破转强 (阳线上穿5/10)
000678,2026-07-01,8.94,8.1,-9.4,7.27,0,10,动量: 突破转强 (阳线上穿5/10)
002725,2026-07-09,11.68,10.88,-6.85,-1.28,0,4,"形态: 两连阴 (-4.70%, -0.09%)"
600359,2026-07-09,5.56,5.91,6.29,6.29,1,4,"形态: 两连阴 (-1.92%, -0.18%)"
600359,2026-07-10,5.7,5.91,3.68,3.68,1,3,"形态: 两连阴 (-0.18%, -1.07%) | 动量: 突破转强 (阳线上穿5/10)"
601279,2026-07-09,2.97,3.11,4.71,4.71,1,4,"形态: 两连阴 (-3.22%, -0.33%)"
601279,2026-07-03,3.13,3.11,-0.64,-0.64,0,8,动量: 突破转强 (阳线上穿5/10)
000798,2026-07-09,7.17,7.67,6.97,6.97,1,4,"形态: 两连阴 (-3.07%, -0.28%)"
000798,2026-07-10,7.34,7.67,4.5,4.5,1,3,"形态: 两连阴 (-0.28%, -0.97%) | 动量: 突破转强 (阳线上穿5/10)"
000798,2026-07-03,7.52,7.67,1.99,1.99,1,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002099,2026-07-09,5.12,5.17,0.98,2.34,1,2,"形态: 两连阴 (-2.95%, -2.09%)"
002099,2026-07-10,5.24,5.17,-1.34,-1.34,0,1,"形态: 两连阴 (-2.09%, -0.58%)"
002099,2026-07-03,5.47,5.17,-5.48,-0.91,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002099,2026-07-01,5.43,5.17,-4.79,0.74,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002228,2026-07-10,3.06,3.13,2.29,2.29,1,3,动量: 突破转强 (阳线上穿5/10)
002228,2026-07-03,3.09,3.13,1.29,1.29,1,8,动量: 突破转强 (阳线上穿5/10)
002228,2026-07-07,3.09,3.13,1.29,1.29,1,6,动量: 突破转强 (阳线上穿5/10)
002644,2026-07-03,7.33,7.86,7.23,7.23,1,8,动量: 突破转强 (阳线上穿5/10)
002644,2026-07-13,7.45,7.86,5.5,5.5,1,2,量能: 放量 (1.97X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600039,2026-07-09,8.5,8.38,-1.41,-0.71,0,2,趋势: 高于MA20
600039,2026-07-10,8.44,8.38,-0.71,-0.71,0,1,趋势: 高于MA20
600039,2026-07-03,8.45,8.38,-0.83,3.31,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600039,2026-07-07,8.47,8.38,-1.06,3.07,0,4,趋势: 高于MA20
002960,2026-07-03,8.76,8.13,-7.19,-2.74,0,6,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002960,2026-07-01,8.62,8.13,-5.68,1.62,0,8,动量: 突破转强 (阳线上穿5/10)
603598,2026-07-07,15.98,15.76,-1.38,4.13,0,6,"形态: 两连阴 (-8.36%, -3.39%)"
000016,2026-07-10,2.49,2.6,4.42,4.42,1,3,动量: 突破转强 (阳线上穿5/10)
000016,2026-07-03,2.67,2.6,-2.62,-2.62,0,8,量能: 放量 (1.67X) | 动量: 突破转强 (阳线上穿5/10)
000498,2026-07-03,4.95,4.91,-0.81,-0.2,0,6,动量: 突破转强 (阳线上穿5/10)
000572,2026-07-09,3.44,3.54,2.91,3.78,1,4,"形态: 10日内有涨停 | 形态: 两连阴 (-5.54%, -4.75%)"
000572,2026-07-03,3.89,3.54,-9.0,-2.57,0,8,量能: 放量 (2.39X) | 形态: 10日内有涨停
000572,2026-07-07,3.58,3.54,-1.12,-0.28,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-6.27%, -2.57%)"
000572,2026-07-13,3.38,3.54,4.73,4.73,1,2,形态: 10日内有涨停
603977,2026-07-09,12.8,11.52,-10.0,0.23,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-5.86%, -5.79%)"
603977,2026-07-10,12.83,11.52,-10.21,-7.4,0,3,"形态: 两连阴 (-5.79%, -1.69%)"
603977,2026-07-03,15.49,11.52,-25.63,-5.23,0,8,"形态: 10日内有涨停 | 形态: 两连阴 (-1.82%, -3.15%) | 趋势: 高于MA20"
603977,2026-07-01,16.21,11.52,-28.93,-3.15,0,10,形态: 10日内有涨停 | 趋势: 高于MA20
603977,2026-07-07,13.82,11.52,-16.64,-5.79,0,6,"形态: 10日内有涨停 | 形态: 两连阴 (-1.34%, -5.23%)"
600846,2026-07-09,11.43,11.25,-1.57,-0.52,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-4.63%, -1.10%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)"
600846,2026-07-10,11.31,11.25,-0.53,0.53,0,3,形态: 10日内有涨停 | 趋势: 高于MA20
600846,2026-07-03,10.93,11.25,2.93,4.76,1,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600846,2026-07-01,10.54,11.25,6.74,8.63,1,10,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600846,2026-07-07,10.92,11.25,3.02,4.67,1,6,形态: 10日内有涨停 | 趋势: 高于MA20
600846,2026-07-13,10.81,11.25,4.07,5.18,1,2,形态: 10日内有涨停 | 趋势: 高于MA20
002202,2026-07-09,20.33,18.88,-7.13,9.99,0,4,"形态: 10日内有涨停 | 形态: 两连阴 (-7.19%, -5.18%)"
002202,2026-07-10,22.36,18.88,-15.56,-9.35,0,3,"量能: 放量 (1.55X) | 形态: 10日内有涨停 | 形态: 两连阴 (-5.18%, -3.37%)"
002202,2026-07-03,24.59,18.88,-23.22,-2.77,0,8,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002202,2026-07-01,24.66,18.88,-23.44,-0.28,0,10,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002202,2026-07-07,22.19,18.88,-14.92,0.77,0,6,形态: 10日内有涨停
002202,2026-07-13,20.27,18.88,-6.86,-5.43,0,2,形态: 10日内有涨停
603587,2026-07-09,11.53,11.75,1.91,1.91,1,4,"形态: 两连阴 (-3.31%, -0.26%)"
603587,2026-07-10,11.46,11.75,2.53,2.53,1,3,"形态: 两连阴 (-0.26%, -0.95%)"
603587,2026-07-03,11.84,11.75,-0.76,1.94,0,8,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
603587,2026-07-13,11.46,11.75,2.53,2.53,1,2,"形态: 两连阴 (-0.95%, -0.61%)"
002576,2026-07-09,13.78,13.23,-3.99,1.02,0,2,"形态: 两连阴 (-3.75%, -3.97%)"
002576,2026-07-10,13.92,13.23,-4.96,-4.96,0,1,"形态: 两连阴 (-3.97%, -0.07%)"
002576,2026-07-03,15.54,13.23,-14.86,-3.99,0,6,量能: 放量 (2.26X) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
600973,2026-07-01,7.13,5.8,-18.65,-7.15,0,8,动量: 突破转强 (阳线上穿5/10)
002038,2026-07-09,5.8,6.69,15.34,21.55,1,4,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-10,6.38,6.69,4.86,10.5,1,3,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002038,2026-07-03,6.39,6.69,4.69,10.33,1,8,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-01,6.28,6.69,6.53,12.26,1,10,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002038,2026-07-07,5.83,6.69,14.75,20.93,1,6,形态: 10日内有涨停 | 趋势: 高于MA20
002038,2026-07-13,6.72,6.69,-0.45,4.91,0,2,形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)
002459,2026-07-09,7.5,7.03,-6.27,1.47,0,2,"形态: 两连阴 (-2.12%, -4.33%)"
002459,2026-07-10,7.61,7.03,-7.62,-7.62,0,1,"形态: 两连阴 (-4.33%, -0.27%)"
002459,2026-07-01,8.72,7.03,-19.38,3.78,0,8,量能: 放量 (1.74X) | 动量: 突破转强 (阳线上穿5/10)
002459,2026-07-07,7.86,7.03,-10.56,-3.18,0,4,"形态: 两连阴 (-8.62%, -2.90%)"
002418,2026-07-09,3.55,3.44,-3.1,2.54,0,4,"形态: 两连阴 (-8.29%, -3.01%)"
002418,2026-07-03,3.86,3.44,-10.88,3.11,0,8,形态: 10日内有涨停
002418,2026-07-01,3.98,3.44,-13.57,0.0,0,10,形态: 10日内有涨停
002706,2026-07-09,9.83,9.96,1.32,3.97,1,4,"形态: 两连阴 (-3.93%, -2.89%)"
002706,2026-07-03,10.44,9.96,-4.6,0.0,0,8,"形态: 两连阴 (-2.93%, -3.68%)"
